"section-id","file-id","url","heading","Codes with >= 2 votes"
60,2,"https://github.com/ActsAsParanoid/acts_as_paranoid",### Real deletion","3"
61,2,"https://github.com/ActsAsParanoid/acts_as_paranoid","### Recovery","3"
62,2,"https://github.com/ActsAsParanoid/acts_as_paranoid","### Validation","36"
63,2,"https://github.com/ActsAsParanoid/acts_as_paranoid","### Status","4"
64,2,"https://github.com/ActsAsParanoid/acts_as_paranoid","### Scopes","36"
65,2,"https://github.com/ActsAsParanoid/acts_as_paranoid","### Associations","6"
66,2,"https://github.com/ActsAsParanoid/acts_as_paranoid","## Caveats","3"
67,2,"https://github.com/ActsAsParanoid/acts_as_paranoid","# Acknowledgements","6"
68,3,"https://github.com/anutron/mootools-core","# MooTools Core","1"
69,3,"https://github.com/anutron/mootools-core","## Contribute","7"
70,3,"https://github.com/anutron/mootools-core","## Building & Testing","36"
71,3,"https://github.com/anutron/mootools-core","### Building MooTools _With_ Compatibility","3"
72,3,"https://github.com/anutron/mootools-core","### Building MooTools _Without_ Compatibility","3"
73,3,"https://github.com/anutron/mootools-core","### Advanced Building and Testing","3"
74,3,"https://github.com/anutron/mootools-core","#### Removing Other Packager Blocks","36"
75,3,"https://github.com/anutron/mootools-core","### Testing locally","3"
76,3,"https://github.com/anutron/mootools-core","### Testing on Travis & Sauce Labs","3"
77,3,"https://github.com/anutron/mootools-core","#### Browsers, Platforms, and More","6"
78,3,"https://github.com/anutron/mootools-core","## More Information","6"
79,4,"https://github.com/beastaugh/tarski-utilities","# Tarski Utilities","1"
80,4,"https://github.com/beastaugh/tarski-utilities","## Tasks","3"
81,4,"https://github.com/beastaugh/tarski-utilities","## Required libraries","36"
82,4,"https://github.com/bostonrb/bostonrb","# BostonRB [![travis-ci status](https://secure.travis-ci.org/bostonrb/bostonrb.png)](http://travis-ci.org/bostonrb/bostonrb)","16"
83,5,"https://github.com/bostonrb/bostonrb","## Setup","3"
84,5,"https://github.com/bostonrb/bostonrb","## Deploy","2"
85,5,"https://github.com/bostonrb/bostonrb","## DataEntry","36"
86,5,"https://github.com/bostonrb/bostonrb","## Contributors","5"
87,6,"https://github.com/bruce/keyword_search","# Keyword Search","4"
88,6,"https://github.com/bruce/keyword_search","## Description","1"
89,6,"https://github.com/bruce/keyword_search","## Requirements","3"
90,6,"https://github.com/bruce/keyword_search","## Features","1"
91,6,"https://github.com/bruce/keyword_search","## Synopsis","3"
92,6,"https://github.com/bruce/keyword_search","## Installation","3"
93,6,"https://github.com/bruce/keyword_search","## License","5"
94,6,"https://github.com/bruce/keyword_search","## Legal Notes","5"
95,7,"https://github.com/chuyeow/facon","# Facon","12"
96,7,"https://github.com/chuyeow/facon","## Synopsis","36"
97,7,"https://github.com/chuyeow/facon","## Requirements","3"
98,7,"https://github.com/chuyeow/facon","## Compatibility with Bacon","3"
99,7,"https://github.com/chuyeow/facon","## Installation","3"
100,7,"https://github.com/chuyeow/facon","## The Source Code","6"
101,7,"https://github.com/chuyeow/facon","## Todos","7"
102,7,"https://github.com/chuyeow/facon","## Contributors","5"
103,7,"https://github.com/chuyeow/facon","## Thanks to","5"
104,7,"https://github.com/chuyeow/facon","## License","5"
105,8,"https://github.com/ci-reporter/ci_reporter","## Usage","3"
106,8,"https://github.com/ci-reporter/ci_reporter","### Upgrading from CI::Reporter 1.x","34"
107,8,"https://github.com/ci-reporter/ci_reporter","## Jenkins setup","3"
108,8,"https://github.com/ci-reporter/ci_reporter","## Conditional reporting","3"
109,8,"https://github.com/ci-reporter/ci_reporter","### With environment variables","3"
110,8,"https://github.com/ci-reporter/ci_reporter","### With CI-specific Rake tasks","3"
111,8,"https://github.com/ci-reporter/ci_reporter","## Environment Variables","3"
112,9,"https://github.com/collectiveidea/acts_as_geocodable","# acts_as_geocodable","124"
113,9,"https://github.com/collectiveidea/acts_as_geocodable","## Usage","3"
114,9,"https://github.com/collectiveidea/acts_as_geocodable","## Installation","3"
115,9,"https://github.com/collectiveidea/acts_as_geocodable","## Upgrading","36"
116,9,"https://github.com/collectiveidea/acts_as_geocodable","## Configuration","3"
117,9,"https://github.com/collectiveidea/acts_as_geocodable","## IP-based Geocoding","36"
118,9,"https://github.com/collectiveidea/acts_as_geocodable","## Contributing","7"
119,9,"https://github.com/collectiveidea/acts_as_geocodable","## Submitting an Issue","67"
120,9,"https://github.com/collectiveidea/acts_as_geocodable","## Submitting a Pull Request","7"
121,9,"https://github.com/collectiveidea/acts_as_geocodable","### To Do","8"
122,10,"https://github.com/collectiveidea/audited","# Audited [![Build Status](https://secure.travis-ci.org/collectiveidea/audited.svg)](http://travis-ci.org/collectiveidea/audited) [![Code Climate](https://codeclimate.com/github/collectiveidea/audited.svg)](https://codeclimate.com/github/collectiveidea/audited) [![Security](https://hakiri.io/github/collectiveidea/audited/master.svg)](https://hakiri.io/github/collectiveidea/audited/master)","14"
123,10,"https://github.com/collectiveidea/audited","## Supported Rubies","4"
124,10,"https://github.com/collectiveidea/audited","## Supported ORMs","3"
125,10,"https://github.com/collectiveidea/audited","## Installation","3"
126,10,"https://github.com/collectiveidea/audited","#### Upgrading","3"
127,10,"https://github.com/collectiveidea/audited","## Usage","36"
128,10,"https://github.com/collectiveidea/audited","### Specifying columns","3"
129,10,"https://github.com/collectiveidea/audited","### Specifying callbacks","36"
130,10,"https://github.com/collectiveidea/audited","### Comments","3"
131,10,"https://github.com/collectiveidea/audited","### Limiting stored audits","3"
132,10,"https://github.com/collectiveidea/audited","### Current User Tracking","3"
133,10,"https://github.com/collectiveidea/audited","#### Custom Audit User","3"
134,10,"https://github.com/collectiveidea/audited","#### Associated Audits","3"
135,10,"https://github.com/collectiveidea/audited","#### Conditional auditing","3"
136,10,"https://github.com/collectiveidea/audited","### Disabling auditing","3"
137,10,"https://github.com/collectiveidea/audited","### Custom `Audit` model","3"
138,10,"https://github.com/collectiveidea/audited","## Support","6"
139,10,"https://github.com/collectiveidea/audited","## Contributing","7"
140,11,"https://github.com/collectiveidea/awesome_nested_set","# Awesome Nested Set","14"
141,11,"https://github.com/collectiveidea/awesome_nested_set","## What makes this so awesome?","1"
142,11,"https://github.com/collectiveidea/awesome_nested_set","## Installation","3"
143,11,"https://github.com/collectiveidea/awesome_nested_set","## Usage","3"
144,11,"https://github.com/collectiveidea/awesome_nested_set","## Options","3"
145,11,"https://github.com/collectiveidea/awesome_nested_set","## Indexes","13"
146,11,"https://github.com/collectiveidea/awesome_nested_set","## Callbacks","36"
147,11,"https://github.com/collectiveidea/awesome_nested_set","## Protecting attributes from mass assignment (for Rails < 4)","3"
148,11,"https://github.com/collectiveidea/awesome_nested_set","## Add to your existing project","3"
149,11,"https://github.com/collectiveidea/awesome_nested_set","## Conversion from other trees","36"
150,11,"https://github.com/collectiveidea/awesome_nested_set","## View Helper","36"
151,11,"https://github.com/collectiveidea/awesome_nested_set","## How to contribute","57"
152,12,"https://github.com/collectiveidea/graticule","# Graticule","12"
153,12,"https://github.com/collectiveidea/graticule","### Installation","3"
154,12,"https://github.com/collectiveidea/graticule","### Usage","123"
155,12,"https://github.com/collectiveidea/graticule","#### Location Search / Geocoding","3"
156,12,"https://github.com/collectiveidea/graticule","#### Distance Calculation","3"
157,12,"https://github.com/collectiveidea/graticule","#### Command Line","3"
158,12,"https://github.com/collectiveidea/graticule","### Contributing","7"
159,12,"https://github.com/collectiveidea/graticule","### Submitting an Issue","7"
160,12,"https://github.com/collectiveidea/graticule","### Submitting a Pull Request","7"
161,12,"https://github.com/collectiveidea/graticule","### Other Links","6"
162,13,"https://github.com/cristibalan/braid","# Braid","1"
163,13,"https://github.com/cristibalan/braid","## Motivation","12"
164,13,"https://github.com/cristibalan/braid","## Installation","3"
165,13,"https://github.com/cristibalan/braid","## Quick usage - ruby project","3"
166,13,"https://github.com/cristibalan/braid","## More usage","36"
167,13,"https://github.com/cristibalan/braid","### Examples","36"
168,13,"https://github.com/cristibalan/braid","#### Adding a mirror","36"
169,13,"https://github.com/cristibalan/braid","#### Adding a subdirectory from a mirror","3"
170,13,"https://github.com/cristibalan/braid","#### Adding a mirror based on a branch","36"
171,13,"https://github.com/cristibalan/braid","#### Adding a mirror based on a tag","3"
172,13,"https://github.com/cristibalan/braid","#### Adding mirror locked to a revision","36"
173,13,"https://github.com/cristibalan/braid","#### Updating mirrors","3"
174,13,"https://github.com/cristibalan/braid","#### Updating mirrors with conflicts","36"
175,13,"https://github.com/cristibalan/braid","#### Locking and unlocking mirrors","36"
176,13,"https://github.com/cristibalan/braid","#### Showing local changes made to mirrors","3"
177,13,"https://github.com/cristibalan/braid","## Braid version compatibility","34"
178,13,"https://github.com/cristibalan/braid","## Contributing","7"
179,13,"https://github.com/cristibalan/braid","### Subversion","7"
180,13,"https://github.com/cristibalan/braid","# Authors","5"
181,13,"https://github.com/cristibalan/braid","## Contributors (alphabetically)","5"
182,14,"https://github.com/defunkt/facebox","# Facebox","1"
183,14,"https://github.com/defunkt/facebox","## Usage","3"
184,14,"https://github.com/defunkt/facebox","### Using facebox programmatically","1"
185,14,"https://github.com/defunkt/facebox","### Events","36"
186,14,"https://github.com/defunkt/facebox","### Customization","3"
187,14,"https://github.com/defunkt/facebox","## Contact & Help","6"
188,15,"https://github.com/defunkt/github-gem","# The GitHub Gem","1"
189,15,"https://github.com/defunkt/github-gem","## Getting started","3"
190,15,"https://github.com/defunkt/github-gem","## Requirements","3"
191,15,"https://github.com/defunkt/github-gem","## Fetching and Evaluating Downstream Changes","3"
192,15,"https://github.com/defunkt/github-gem","## Network Patch Queue","3"
193,15,"https://github.com/defunkt/github-gem","## Issues","36"
194,15,"https://github.com/defunkt/github-gem","## Contributors","5"
195,16,"https://github.com/delynn/userstamp","# Userstamp Plugin (v 2.0)","1"
196,16,"https://github.com/delynn/userstamp","## Overview","1"
197,16,"https://github.com/delynn/userstamp","## Installation","3"
198,16,"https://github.com/delynn/userstamp","## Usage","3"
199,16,"https://github.com/delynn/userstamp","## Uninstall","3"
200,16,"https://github.com/delynn/userstamp","## Documentation","3"
201,16,"https://github.com/delynn/userstamp","## Running Unit Tests","3"
202,16,"https://github.com/delynn/userstamp","## Bugs & Feedback","7"
203,16,"https://github.com/delynn/userstamp","## Credits and Special Thanks","1"
204,17,"https://github.com/ebassi/json-glib","# JSON-GLib","126"
205,17,"https://github.com/ebassi/json-glib","## REQUIREMENTS","3"
206,17,"https://github.com/ebassi/json-glib","## INSTALLATION","3"
207,17,"https://github.com/ebassi/json-glib","## BUGS","7"
208,17,"https://github.com/ebassi/json-glib","## RELEASE NOTES","46"
209,17,"https://github.com/ebassi/json-glib","## HACKING","3"
210,17,"https://github.com/ebassi/json-glib","## AUTHOR, COPYRIGHT AND LICENSING","5"
211,18,"https://github.com/gregwebs/jquery-uitablefilter","# uiTableFilter","1"
212,18,"https://github.com/gregwebs/jquery-uitablefilter","# alternatives","12"
213,18,"https://github.com/gregwebs/jquery-uitablefilter","## download","3"
214,18,"https://github.com/gregwebs/jquery-uitablefilter","## source code","6"
215,18,"https://github.com/gregwebs/jquery-uitablefilter","## author and license","5"
216,18,"https://github.com/gregwebs/jquery-uitablefilter","## Demos","3"
217,18,"https://github.com/gregwebs/jquery-uitablefilter","### personal","6"
218,18,"https://github.com/gregwebs/jquery-uitablefilter","### outside","6"
219,18,"https://github.com/gregwebs/jquery-uitablefilter","## usage","3"
220,18,"https://github.com/gregwebs/jquery-uitablefilter","## Warning:","6"
221,19,"https://github.com/haml/haml","# Haml","16"
222,19,"https://github.com/haml/haml","## Basic Usage","3"
223,19,"https://github.com/haml/haml","## Using Haml with Rails","3"
224,19,"https://github.com/haml/haml","## Formatting","3"
225,19,"https://github.com/haml/haml","### Indentation","3"
226,19,"https://github.com/haml/haml","## Contributing","37"
227,19,"https://github.com/haml/haml","## Team","5"
228,19,"https://github.com/haml/haml","### Current Maintainers","5"
229,19,"https://github.com/haml/haml","### Alumni","5"
230,19,"https://github.com/haml/haml","## License","5"
231,20,"https://github.com/IoLanguage/io","# The Io Language","16"
232,20,"https://github.com/IoLanguage/io","# Table of Contents","1"
233,20,"https://github.com/IoLanguage/io","# What is Io?","1"
234,20,"https://github.com/IoLanguage/io","## Example Code","3"
235,20,"https://github.com/IoLanguage/io","## Quick Links","6"
236,20,"https://github.com/IoLanguage/io","# Installing","3"
237,20,"https://github.com/IoLanguage/io","## From a Package Manager","3"
238,20,"https://github.com/IoLanguage/io","## From Source","3"
239,20,"https://github.com/IoLanguage/io","### Linux Build Instructions","3"
240,20,"https://github.com/IoLanguage/io","#### Note About Building Eerie","3"
241,20,"https://github.com/IoLanguage/io","### OS X Build Instructions","3"
242,20,"https://github.com/IoLanguage/io","### Windows Build Instructions","36"
243,20,"https://github.com/IoLanguage/io","#### Building with MSVC","3"
244,20,"https://github.com/IoLanguage/io","#### Building with MinGW","3"
245,20,"https://github.com/IoLanguage/io","#### Building with MinGW-W64","3"
246,20,"https://github.com/IoLanguage/io","#### Building with Cygwin","3"
247,20,"https://github.com/IoLanguage/io","# Running Tests","3"
248,20,"https://github.com/IoLanguage/io","# Installing Addons","36"
249,21,"https://github.com/JackDanger/permanent_records","# PermanentRecords (Rails 3.1+)","1"
250,21,"https://github.com/JackDanger/permanent_records","## What methods does it give me?","3"
251,21,"https://github.com/JackDanger/permanent_records","## Can I easily undelete records?","3"
252,21,"https://github.com/JackDanger/permanent_records","## Can I use default scopes?","36"
253,21,"https://github.com/JackDanger/permanent_records","## Is Everything Automated?","1"
254,21,"https://github.com/JackDanger/permanent_records","## Upgrading from 3.x","36"
255,21,"https://github.com/JackDanger/permanent_records","## Productionizing","5"
256,21,"https://github.com/JackDanger/permanent_records","## What methods does it give me?","13"
257,21,"https://github.com/JackDanger/permanent_records","## What methods does it give me?","357"
258,22,"https://github.com/jashkenas/ruby-processing","### __IMPORTANT: Ruby-processing is deprecated and unsupported__ ###","146"
259,22,"https://github.com/jashkenas/ruby-processing","## Installation","3"
260,22,"https://github.com/jashkenas/ruby-processing","## Documentation","6"
261,22,"https://github.com/jashkenas/ruby-processing","# Usage Example","3"
262,22,"https://github.com/jashkenas/ruby-processing","### Supported java version","4"
263,22,"https://github.com/jashkenas/ruby-processing","### Supported ruby version","4"
264,22,"https://github.com/jashkenas/ruby-processing","### Supported processing version","4"
265,22,"https://github.com/jashkenas/ruby-processing","### Ruby alternatives for processing convenience methods","6"
266,23,"https://github.com/jeremy/rails","# Welcome to Rails",1
267,23,"https://github.com/jeremy/rails","## What's Rails?","16"
268,23,"https://github.com/jeremy/rails","## Model layer","1"
269,23,"https://github.com/jeremy/rails","## Controller layer","1"
270,23,"https://github.com/jeremy/rails","## View layer","1"
271,23,"https://github.com/jeremy/rails","## Frameworks and libraries","16"
272,23,"https://github.com/jeremy/rails","## Getting Started","36"
273,23,"https://github.com/jeremy/rails","## Contributing","7"
274,23,"https://github.com/jeremy/rails","## License","5"
275,24,"https://github.com/joseph/castanaut","# Castanaut: Automate your screencasts.","56"
276,24,"https://github.com/joseph/castanaut","## DESCRIPTION","1"
277,24,"https://github.com/joseph/castanaut","## SYNOPSIS","3"
278,24,"https://github.com/joseph/castanaut","### Writing screenplays","3"
279,24,"https://github.com/joseph/castanaut","### Running your screenplay","3"
280,24,"https://github.com/joseph/castanaut","### Stopping the screenplay","3"
281,24,"https://github.com/joseph/castanaut","### Running interactively with IRB","3"
282,24,"https://github.com/joseph/castanaut","### What stage directions can I make?","1"
283,24,"https://github.com/joseph/castanaut","### Using plugins","3"
284,24,"https://github.com/joseph/castanaut","### Creating your own plugins","3"
285,24,"https://github.com/joseph/castanaut","## REQUIREMENTS","3"
286,24,"https://github.com/joseph/castanaut","## INSTALL","3"
287,24,"https://github.com/joseph/castanaut","## LICENSE","5"
288,25,"https://github.com/jmettraux/ruote","# ruote","12"
289,25,"https://github.com/jmettraux/ruote","## usage","3"
290,25,"https://github.com/jmettraux/ruote","## test suite","6"
291,25,"https://github.com/jmettraux/ruote","## license","5"
292,25,"https://github.com/jmettraux/ruote","## links","6"
293,25,"https://github.com/jmettraux/ruote","## feedback","5"
294,26,"https://github.com/josh/rails","## Welcome to Rails","1"
295,26,"https://github.com/josh/rails","## Getting Started","3"
296,26,"https://github.com/josh/rails","## Contributing","7"
297,26,"https://github.com/josh/rails","## Code Status","4"
298,26,"https://github.com/josh/rails","## License","5"
299,27,"https://github.com/lsegal/yard","# YARD: Yay! A Ruby Documentation Tool","46"
300,27,"https://github.com/lsegal/yard","## Synopsis","1"
301,27,"https://github.com/lsegal/yard","## Feature List","13"
302,27,"https://github.com/lsegal/yard","## Installing","3"
303,27,"https://github.com/lsegal/yard","## Usage","3"
304,27,"https://github.com/lsegal/yard","### Generating Documentation","36"
305,27,"https://github.com/lsegal/yard","### Queries","3"
306,27,"https://github.com/lsegal/yard","### Live Reloading","36"
307,27,"https://github.com/lsegal/yard","### Serving Gems","3"
308,27,"https://github.com/lsegal/yard","## Changelog","4"
309,27,"https://github.com/lsegal/yard","## License","5"
310,28,"https://github.com/markbates/cachetastic","# What is Cachetastic?","12"
311,28,"https://github.com/markbates/cachetastic","## Configuration:","3"
312,28,"https://github.com/markbates/cachetastic","## Examples:","3"
313,29,"https://github.com/markbates/configatron","# Configatron","12"
314,29,"https://github.com/markbates/configatron","## Installation","3"
315,29,"https://github.com/markbates/configatron","## Usage","3"
316,29,"https://github.com/markbates/configatron","### Simple","3"
317,29,"https://github.com/markbates/configatron","### Hash/YAML","3"
318,29,"https://github.com/markbates/configatron","### Method vs hash access","36"
319,29,"https://github.com/markbates/configatron","### Namespaces","36"
320,29,"https://github.com/markbates/configatron","### Temp Configurations","3"
321,29,"https://github.com/markbates/configatron","### Delayed and Dynamic Configurations","3"
322,29,"https://github.com/markbates/configatron","#### Delayed","3"
323,29,"https://github.com/markbates/configatron","#### Dynamic","3"
324,29,"https://github.com/markbates/configatron","### Reseting Configurations","3"
325,29,"https://github.com/markbates/configatron","### Checking keys","36"
326,29,"https://github.com/markbates/configatron","#### (key)!","36"
327,29,"https://github.com/markbates/configatron","### Kernel","3"
328,29,"https://github.com/markbates/configatron","### Locking","3"
329,29,"https://github.com/markbates/configatron","## Rails","3"
330,29,"https://github.com/markbates/configatron","### Example","3"
331,29,"https://github.com/markbates/configatron","## Contributing","7"
332,29,"https://github.com/markbates/configatron","## Contributors","5"
333,30,"https://github.com/mattfoster/gnuplot-tmbundle","# The Gnuplot TextMate bundle","6"
334,30,"https://github.com/mattfoster/gnuplot-tmbundle","## TextMate 2","1"
335,30,"https://github.com/mattfoster/gnuplot-tmbundle","## Introduction","1"
336,30,"https://github.com/mattfoster/gnuplot-tmbundle","## Links","6"
337,30,"https://github.com/mattfoster/gnuplot-tmbundle","## Installation:","3"
338,30,"https://github.com/mattfoster/gnuplot-tmbundle","## Saving the Output of a script to a PDF file","3"
339,30,"https://github.com/mattfoster/gnuplot-tmbundle","## Maintainer","5"
340,30,"https://github.com/mattfoster/gnuplot-tmbundle","## Thanks:","5"
341,31,"https://github.com/minimagick/minimagick","# MiniMagick","1"
342,31,"https://github.com/minimagick/minimagick","## Why?","1"
343,31,"https://github.com/minimagick/minimagick","## Solution!","2"
344,31,"https://github.com/minimagick/minimagick","## Requirements","3"
345,31,"https://github.com/minimagick/minimagick","## Installation","3"
346,31,"https://github.com/minimagick/minimagick","## Information","6"
347,31,"https://github.com/minimagick/minimagick","## Usage","3"
348,31,"https://github.com/minimagick/minimagick","### Combine options","3"
349,31,"https://github.com/minimagick/minimagick","### Attributes","3"
350,31,"https://github.com/minimagick/minimagick","### Pixels","3"
351,31,"https://github.com/minimagick/minimagick","### Configuration","3"
352,31,"https://github.com/minimagick/minimagick","### Composite","3"
353,31,"https://github.com/minimagick/minimagick","### Layers/Frames/Pages","3"
354,31,"https://github.com/minimagick/minimagick","### Image validation","3"
355,31,"https://github.com/minimagick/minimagick","### Logging","3"
356,31,"https://github.com/minimagick/minimagick","### Switching CLIs (ImageMagick \<=\> GraphicsMagick)","3"
357,31,"https://github.com/minimagick/minimagick","### Metal","3"
358,31,"https://github.com/minimagick/minimagick","#### Appending","3"
359,31,"https://github.com/minimagick/minimagick","#### Methods","3"
360,31,"https://github.com/minimagick/minimagick","#### Chaining","3"
361,31,"https://github.com/minimagick/minimagick","#### "Plus" options","3"
362,31,"https://github.com/minimagick/minimagick","#### Stacks","3"
363,31,"https://github.com/minimagick/minimagick","#### STDIN and STDOUT","3"
364,31,"https://github.com/minimagick/minimagick","#### Capturing STDERR","3"
365,31,"https://github.com/minimagick/minimagick","## Limiting resources","36"
366,31,"https://github.com/minimagick/minimagick","## Troubleshooting","36"
367,31,"https://github.com/minimagick/minimagick","### Errors being raised when they shouldn't","3"
368,31,"https://github.com/minimagick/minimagick","### `Errno::ENOMEM`","3"
369,31,"https://github.com/minimagick/minimagick","## Thinking of switching from RMagick?","36"
370,32,"https://github.com/mloughran/api_cache","# APICache (aka api_cache)","1"
371,32,"https://github.com/mloughran/api_cache","## For the impatient","3"
372,32,"https://github.com/mloughran/api_cache","## Heroku + memcache","3"
373,32,"https://github.com/mloughran/api_cache","## The longer version","36"
374,32,"https://github.com/mloughran/api_cache","## Contributing","37"
375,32,"https://github.com/mloughran/api_cache","## Copyright","5"
376,33,"https://github.com/mojombo/chronic","# Chronic","1"
377,33,"https://github.com/mojombo/chronic","## Installation","3"
378,33,"https://github.com/mojombo/chronic","## Usage","3"
379,33,"https://github.com/mojombo/chronic","## Examples","2"
380,33,"https://github.com/mojombo/chronic","#### Simple","2"
381,33,"https://github.com/mojombo/chronic","#### Complex","2"
382,33,"https://github.com/mojombo/chronic","#### Specific Dates","2"
383,33,"https://github.com/mojombo/chronic","#### Specific Times (many of the above with an added time)","2"
384,33,"https://github.com/mojombo/chronic","## Time Zones","3"
385,33,"https://github.com/mojombo/chronic","## Limitations","1"
386,33,"https://github.com/mojombo/chronic","## Contribute","7"
387,34,"https://github.com/phloe/amoeba","# _amoeba","3"
388,34,"https://github.com/phloe/amoeba","## $ (get)","3"
389,34,"https://github.com/phloe/amoeba","###### Arguments","3"
390,34,"https://github.com/phloe/amoeba","###### Returns","3"
391,34,"https://github.com/phloe/amoeba","## $$ (getAll)","3"
392,34,"https://github.com/phloe/amoeba","###### Arguments","3"
393,34,"https://github.com/phloe/amoeba","###### Returns","3"
394,34,"https://github.com/phloe/amoeba","## _ (util)","3"
395,34,"https://github.com/phloe/amoeba","### _.load","3"
396,34,"https://github.com/phloe/amoeba","###### Arguments","3"
397,34,"https://github.com/phloe/amoeba","###### Returns","3"
398,34,"https://github.com/phloe/amoeba","###### Example","3"
399,34,"https://github.com/phloe/amoeba","### _.request","3"
400,34,"https://github.com/phloe/amoeba","###### Arguments","3"
401,34,"https://github.com/phloe/amoeba","###### Returns","3"
402,34,"https://github.com/phloe/amoeba","###### Example","3"
403,34,"https://github.com/phloe/amoeba","### _.type","3"
404,34,"https://github.com/phloe/amoeba","###### Arguments","3"
405,34,"https://github.com/phloe/amoeba","###### Returns","36"
406,34,"https://github.com/phloe/amoeba","###### Example","3"
407,34,"https://github.com/phloe/amoeba","### _.extend","6"
408,34,"https://github.com/phloe/amoeba","###### Arguments","3"
409,34,"https://github.com/phloe/amoeba","###### Example","3"
410,34,"https://github.com/phloe/amoeba","### _.toQuery","3"
411,34,"https://github.com/phloe/amoeba","###### Arguments","3"
412,34,"https://github.com/phloe/amoeba","###### Example","3"
413,34,"https://github.com/phloe/amoeba","### _.fromQuery","3"
414,34,"https://github.com/phloe/amoeba","###### Arguments","3"
415,34,"https://github.com/phloe/amoeba","###### Example","3"
416,34,"https://github.com/phloe/amoeba","### _.template","3"
417,34,"https://github.com/phloe/amoeba","###### Arguments","3"
418,34,"https://github.com/phloe/amoeba","###### Example","3"
419,34,"https://github.com/phloe/amoeba","### _.create","3"
420,34,"https://github.com/phloe/amoeba","###### Arguments","3"
